EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
DOM,Dominican Republic,2.2720993392271,2.3095378554778,2.5103310189947,2.4840045610896,2.6154741594759,2.6924700514501,2.7375680141026,2.7670995144789,2.6748027432495,2.7362091789533,2.7151473695137,2.5582517766645,2.5376629274126,2.7228078289168,2.7339976427615,2.4938557790731,2.5609821211054,2.7367931827558,2.6765987490441,2.7740745668886,2.5150274858718,2.5842270286087,2.6707160119308,2.6543602656858,2.8179381333383,2.8780461326428,2.980362137416,3.1676676738306,3.3794679796547,3.4093443577318,3.4207316929771,3.4532109728612,3.6758197957277,3.355259044426,3.2504964232657,3.3456428747637,3.5320102617868,3.6022328544825,3.5869780604774,3.5066151343011,3.5967122965954,3.5915374492914,3.6334800915657,3.5614172900134,3.5713161462366,3.754398717407,3.845878233501,3.7409908562944,3.9227082168808,3.93422307723,3.6679848080216,3.6751659548427,3.696438335631
DZA,Algeria,3.9243814623093,4.0713952173365,5.3741094396559,6.0525234415656,5.295751144436,4.956221337546,5.6751627633494,5.9756666971616,6.3477823636653,6.3591583660047,5.9059979386157,5.4503512200094,5.4647595118079,5.5722541939916,5.6428336287982,5.9918343866016,6.0449861213708,5.851683170089,5.7236909928243,5.7409929391812,5.6300023959013,5.6136865317306,5.8238397646595,5.8932351108238,5.6554378217846,5.900944369243,5.8440991506423,5.5367701158298,5.4225082342032,5.5629263494519,5.764072055262,5.3281789831103,5.2822294683678,5.6590548410388,5.4973830301225,5.6577556454948,5.8387996926948,5.7147032142743,5.8653746865362,5.6671012935876,5.7903147190004,5.8493866866134,6.1782022160709,6.1258913112641,6.3772227319306,6.5172379235469,6.4420603466689,6.4113684109648,6.5404277620085,6.5233583072255,6.12028166712,6.4630499252501,6.3798378388036
ECU,Ecuador,2.3396271990893,2.1380556153349,2.3644651600659,2.8194573384657,2.9122012134129,2.9496591760261,3.1563294144052,3.2725928553143,3.3682032289147,3.5018636781755,3.56104873239,3.6812370067683,3.6335176612851,3.4749143339328,3.616687189865,3.6963488256444,3.7703397648059,3.4096122682163,3.7766689406146,3.6904053661966,3.7686738717004,3.7269464174616,3.909660195366,3.9216791579058,4.0319189508864,4.1897591520164,4.4729548519465,4.4947507215626,4.220427063885,3.8704163130866,3.6593845644823,3.9101064609422,3.8732807788622,3.9550691562122,4.1365362757495,4.1211500107873,4.223205385264,4.1767387481139,4.1771619946948,4.4054511619439,4.5909434920546,4.5554862101145,4.5037467335278,4.6381725027963,4.663575287522,4.5074634750223,4.3855236064471,4.2246428584569,4.2285642864638,4.1642515638732,3.79558427135,4.1701051632259,4.3226790933684
EGY,Egypt,1.7758971937652,1.7426243654221,1.7300662012228,1.603914579487,1.6872857100119,1.758842000562,1.9111891801789,1.9503154965501,1.9735113519559,2.019417000462,2.108474035357,2.2097206958575,2.2944285841197,2.3960306666864,2.5170474937983,2.5586679123135,2.551027071469,2.6500904208356,2.6061422307307,2.6618019841835,2.6652972780357,2.7704097696044,2.7576040604729,2.732582758963,2.6053758305629,2.7082741781412,2.8099374927118,2.8631754144931,2.8722904964349,3.0180224305122,2.9587962277794,3.1288818469071,3.1741078233526,3.2012066981702,3.3579873438409,3.6320257751876,3.7414651080138,3.8632520430368,3.8428878925049,3.8634707968298,3.7694387985354,3.8075983070276,3.8878919273872,3.7156952756079,3.6750896332868,3.6514762178994,3.7214693679152,3.8814202304681,3.8484479824374,3.3978725570054,3.2640784334575,3.4424341687827,3.5500306110588
ERI,Eritrea,2.3034442935612,2.2604197578904,2.1762272227526,2.1416818103613,2.0678113555587,1.9690145582808,1.9166360740897,1.8594592860802,1.8352123177027,1.8176118415959,1.7918111739653,1.7681676588149,1.721604477263,1.719341383092,1.6375485799715,1.6313995885446,1.6170921006356,1.555938055246,1.5366858450907,1.5488022328212,1.5521509619378,1.5789295431022,1.6572214162306,1.418726567106,1.4946902389954,1.536025773911,1.6792996699094,1.7873565240797,1.6830958507085,1.6861452630208,1.6735663514814,1.6024902368812,1.5410401264388,1.5247833364091,1.4988844710848,1.4520841814603,1.3834002387649,1.4090143256545,1.3719904431073,1.3637990821829,1.3392017651702,1.3792824715539,1.3709135812418,1.3526421461357,1.3390085499723,1.3201074814115,1.311304169241,1.2878797194825,1.2840525683969,1.2650962107573,1.2486277535442,1.2408758405338,1.2241415668345
ESH,Western Sahara,1.4038621764471,1.4179672689906,1.4602280091102,1.560430917436,1.6631810056262,1.6457098425165,1.5036306881003,1.3612080244935,1.1783900226635,1.1489143404007,1.1489137536151,1.0338447371705,1.0438631486845,1.0515357814908,1.0269866177583,1.0934386089893,1.1011494272069,1.2952912936618,1.2090075585613,1.1269154126834,1.1075126426864,1.2368191329092,1.1231260813007,1.0588719338808,1.0465212628545,1.1269467180508,1.1229683654694,1.1362159088221,1.1222412260762,1.116159673972,1.2623605717055,1.2200955290467,1.1608646219921,1.1221031255091,1.077817732384,1.0425277214101,1.0201242757241,0.9963248425758,1.005688598359,0.9822521953548,0.96940869792133,0.93391579997415,0.92740663197997,0.91462867102587,0.89396061207097,0.89068452228841,0.87655527204565,0.81167269627114,0.81423006967441,0.81188634569135,0.73697152964265,0.79638764858737,0.78343972916122
ESP,Spain and Andorra,5.6756152480472,5.5467265954271,5.8699792290351,6.2050200161673,6.522408819276,6.6293278846946,7.0765307259221,6.807799320651,6.7599398928971,7.0408154078345,7.3344056956556,7.4125612105494,7.2588112529769,7.2806178992917,7.0156085187396,6.8081999093098,6.923549846565,6.8671175007781,7.0579368919141,7.5384124748012,7.6392460781225,7.8016579950753,7.988356809361,7.5860854233624,7.8841819974733,8.2565876190913,8.0688233706051,8.6222997931569,8.8190182652171,9.3674159566949,9.7413855585864,9.5865157737428,9.8759185970509,9.9589177602245,10.175561117477,10.344902653224,10.017384823904,10.247880614787,9.3486084112482,8.4210275409373,8.0788976027584,8.0522561986026,7.9041520010175,7.3240861978362,7.3062607840058,7.5731921153043,7.3908534810859,7.7117892390003,7.5480622623272,7.1422695294122,6.2810649423405,6.5854085351547,7.0780409362913
EST,Estonia,14.869573914715,15.033721354953,15.631433893351,16.377002345407,17.060068375069,17.769136742188,18.247763130735,18.483474806855,19.000690577897,19.318233713649,19.703533535039,19.469945102022,19.737137434432,19.926128377796,19.997512461248,20.098559685907,20.532630910609,20.969296823395,20.927140777065,20.817176605795,27.531477183755,25.581921060591,19.385026978032,16.456171990393,16.96256548982,15.673628011088,16.62387781862,16.905765847452,15.604804056015,14.561032444627,14.807123959632,15.120527382809,14.567757521021,16.255261284283,16.66919182776,16.769455483372,16.083851395186,19.023618744303,17.696778070527,15.172820480773,19.021361584746,19.212883467021,18.480636771384,20.266842777631,19.734061735894,18.285383518966,18.23558827436,19.333498160931,20.372045524486,14.483166464546,11.250995811709,11.357128088216,10.680067815698
ETH,Ethiopia,1.9050216970733,1.8653522041189,1.7942261578116,1.7623992666001,1.7154295755656,1.631453467345,1.597498895225,1.5942333934598,1.5907127335961,1.5832658386887,1.5572289288965,1.5340235401125,1.5085761722641,1.5100266154125,1.4280488504601,1.4454355512907,1.4829254219802,1.386557564805,1.36220779788,1.3844752745489,1.3772778428628,1.3449175630218,1.3327318984816,1.1942228155912,1.2003778695205,1.1810658683252,1.2020356385582,1.2068062607142,1.2508184248151,1.2160431079348,1.1524427268678,1.1994744286351,1.2764620442814,1.2305706832665,1.2301809378545,1.2409176215403,1.2825981313768,1.3649873675994,1.3922221126753,1.4039540705131,1.4306454236113,1.3911579086715,1.4115707392901,1.4293186118152,1.4584238136989,1.4583999665598,1.4841730419978,1.4878590191988,1.4917849619084,1.5519170158183,1.5892507746545,1.6141961185607,1.6302372030897
FIN,Finland,14.442802240319,14.347845113756,15.166490847178,16.037502497745,15.137360053348,14.882716731673,16.089973019039,15.907235330342,17.39810150698,17.463830577086,17.60250863948,15.528930976571,14.982071260313,14.73453127578,14.805577548862,15.561919382542,15.539684775794,16.460020721415,16.146366620711,16.165942334641,17.124502762876,17.169119350987,16.295043515947,16.504462902255,17.84302010889,16.977307884798,17.902015588658,17.641363881696,16.795873539766,16.945735856663,16.603364718522,17.85829605196,18.111797873518,19.871181670037,19.53852500185,16.629219741901,19.27485951614,17.945330594624,16.210810715667,15.516904717209,17.326842387531,15.706593352089,14.889950289475,14.842208612662,13.885666006391,12.970964119345,12.896861957812,12.114738685682,12.270375719878,11.498576690394,10.419462672091,10.252804383775,9.7569962992995
FJI,Fiji,2.7714241877326,2.7309261652992,2.7901373714758,3.0324614242784,3.3753422715803,3.0410107608684,2.9664718719881,3.0684316520212,2.988504347145,3.1458499956071,3.229443731876,3.2301496397958,3.1435415388808,2.7778061405484,2.5791782163361,2.717882171708,2.7780361113721,2.6759762713254,2.6828228251043,2.87123632105,3.0130371876003,2.8141250111709,2.8663475071093,2.9712007295828,3.0727355858911,3.1596893539215,3.2072803968718,3.2706021363579,3.2251197915567,3.2838603899876,3.7325097174777,3.8620930051583,3.4301853077441,3.7211988237374,4.3508802464685,4.0117211988527,4.1589754753246,3.8328054574087,3.2861184719583,3.0058903657509,3.7100596594522,3.1496112358593,3.0827428720004,3.2751901585955,2.868447429924,2.9666889832175,2.9340642423283,3.1684151518111,3.288061213869,3.5099875729591,3.0107890192905,3.1145188512347,3.1862595715234
FLK,Falkland Islands,1.8980576196579,1.9362925578832,2.2676680594282,2.3204565203865,2.1155324523819,2.4965244170217,2.3212197987837,2.5450594005804,2.5577029718731,2.5577760267446,2.540573843135,2.4942582313499,2.3818479098477,2.3234615079026,2.5455174367108,3.0829573698794,2.5678716127574,2.6754029842449,4.7081077523804,6.6899910489693,3.5436074022603,3.4074516330143,3.3127363924831,3.1208212761337,2.9286711285118,5.0006079824062,3.1194679133018,5.1325493025269,3.0172040148918,2.8684693482077,3.0067696985153,3.217246682491,3.5554930874051,3.9520080817731,4.191027884479,4.2583595235177,5.1679698300959,5.4920721424489,5.8288834553983,6.355870874877,6.367326637136,5.1083894046518,5.5366047716998,6.4619184915101,6.54545426984,6.6109509216143,7.1754464485844,6.3753813736067,7.307756344664,8.0387781245745,6.9537444370888,8.3327063093233,8.3477694550194
FRA,France and Monaco,12.543307676387,12.653447879986,12.865065373577,13.457651290648,12.986817883464,12.131466343278,12.890292344572,12.523237285671,12.805710331274,12.931601320871,12.466407349039,11.476835361932,11.037590161438,10.719846546619,10.442022529864,10.102169318268,9.8198419640326,9.5866599771963,9.4712649872889,9.5648722855018,9.3957032154321,9.8874548427363,9.5925796643051,9.1655974582009,9.0354443411831,9.1773243019815,9.4514106859247,9.1783360157231,9.3404268125776,9.1678629318132,9.126771587856,9.1532996916943,8.9978216273392,9.0021817910225,8.9685482700965,8.9242990311661,8.6475507496506,8.5038237445446,8.3389702450075,8.0531585577183,8.1651427833118,7.8519094992409,7.8500590552591,7.7278583277403,7.1693148676204,7.2067207595294,7.2096328819617,7.2270777214415,6.9917192336881,6.8148140314138,6.1732818889769,6.7104390568007,6.5026266190973
FRO,Faroes,1.1847690410794,1.1488670672941,1.1546260403484,1.142125220711,1.1313442003724,1.1178315541947,1.1372626123441,1.1282845625663,1.1082708915148,1.0859561676988,1.0790949898605,1.0659017743229,1.0550746096581,1.0542088414305,1.0472111940196,1.0325620622446,1.0224877065759,1.0239604504325,1.0166135128902,1.0128107531638,1.0170618305514,1.0165495770703,1.0218680265463,1.0377785136259,1.0511938376911,1.0543547178897,1.0524807833559,1.0524438476474,1.0425930910204,1.0396571422577,1.0390467029837,1.0482086098518,1.0466649783024,1.0435973056956,1.040033669716,1.0301630124064,1.0254641334677,1.0254125777884,1.0191909290103,1.0229465352514,1.0211246773275,1.0258479676469,1.0296045268195,1.0302824870707,1.0402410641702,1.0412343036881,1.0432389818441,1.027799651834,1.0267275109166,1.0242783847184,1.0220391787373,1.0200738284242,1.0005579641212
GAB,Gabon,11.553775044743,12.198820353848,12.902969001833,19.176172657474,23.018940168569,25.750315365193,26.456684842878,25.549536952109,24.931546985968,23.09259424947,21.053674752518,19.419063758018,19.426229558469,18.342095222277,19.528364226626,20.571275703834,17.116627760287,15.51956623778,15.776392634128,18.706373795392,21.414622384617,19.998995506783,20.758042465624,20.838115366695,19.882390293218,21.675126576794,23.814154911799,21.453651359124,24.334736640641,22.613514420834,22.714364431026,22.226663048177,20.970403706102,22.767021714086,20.511491719899,18.771813163028,15.722885204137,13.196370396446,13.773189305632,12.977184003951,12.901819331445,12.305751981027,11.833734758041,11.319799861272,11.095548536033,11.230052096184,10.993417169149,9.8226468655568,8.9578896364396,9.6730957482943,9.3030052568588,8.6721528191219,8.3229095946409
GBR,United Kingdom,15.821358562234,15.637186262115,15.19490811058,15.884421744564,15.031008934847,14.799627264848,14.991807490809,15.073777197209,15.102174155125,15.80664372777,14.588995381173,14.242268637121,13.948316111853,13.808197211981,13.010664117631,13.746026751958,14.118817446871,14.116805150046,14.006053220854,13.670007213964,13.748984942515,13.924688370092,13.481763961772,13.056551382486,12.876419858751,12.776823547457,13.083699761196,12.637518282862,12.436876057792,11.942848141207,11.886066803372,12.009416860765,11.620014185198,11.729219339833,11.564451891983,11.309653942571,11.094632360704,10.73797810404,10.264626838824,9.2973123972623,9.3966067071089,8.6533766131163,8.9316128934984,8.6446582324268,7.9960093329073,7.7229674075194,7.3693249799966,7.1129332466011,6.9695377510838,6.6740204326721,6.0584490000481,6.2883141842562,6.2677182237208
GEO,Georgia,6.2204933179239,6.2973842425072,6.5749410390865,6.7790825046464,6.9432780274696,7.296371161477,7.3649834757974,7.3596414901546,7.5517072454456,7.720926034567,7.831731276163,7.7168504570877,7.6065641607615,7.513752216227,7.5519779170896,7.5148246454349,7.5605550833333,7.6990705904073,7.7045509748539,7.6628682747434,7.7858417276225,6.2832478656183,5.1992444517605,4.4113797729899,3.240336386397,2.8036648051394,2.5578705198677,2.4470450057123,2.3405344679895,2.3062324372108,2.4432054664184,2.0923722841319,2.0819754696413,2.2125073280169,2.2944189202559,2.5098329345191,2.6336749774099,2.8796851746289,2.6718236791787,2.9463907735615,2.842062456231,3.2286387151449,3.5610493485618,3.827620732983,4.0813538110296,4.1686106628693,4.299489406282,4.3577558687484,4.324737847655,4.5231032677624,4.4399495104458,4.6153325253695,4.6557676155819
GHA,Ghana,0.88118299601196,0.86990305990791,0.8935872448641,0.8820633788583,0.91942877087592,0.91377696620253,0.90730067547708,0.92936414129533,0.89213109895899,0.87696015634335,0.86057459940312,0.89703580892917,0.84563126884071,0.68415847275762,0.70852046740996,0.73587616357499,0.76816299446237,0.77872873627375,0.76882944054559,0.80586539289691,0.77380372453713,0.77484081683985,0.78921713597165,0.78877345160437,0.79587946681045,0.80197458839667,0.82303903335761,0.82848245166167,0.90918184290199,0.9354763507601,0.88921177182586,0.90177743857184,0.94960656186509,0.91223909068297,0.88379689470837,0.89641957527543,0.96330619805655,0.96474038722109,1.0117264069127,1.035441958725,1.0643368602016,1.173988119541,1.2614327026359,1.3172547878211,1.2967422269072,1.3229865847391,1.3125657120712,1.4051920632299,1.4746676570021,1.5556655809873,1.6096060687254,1.645320383486,1.6555479024559
GIB,Gibraltar,2.890499579949,2.8986627173712,2.5294370805039,2.5330727053278,2.5207254667042,2.6165822411409,2.5835122400241,2.4645745041728,2.3474594218879,3.1021192404996,3.605772387771,3.3813074443324,3.7135706767503,3.3982518519689,3.2960090974613,3.5177135031258,4.4120696976011,4.8493277167569,5.4296212237823,5.2451373280491,5.479485686848,7.5274649461675,8.8096615281104,8.8480459060403,10.26949815244,9.9749163725335,10.109405522266,10.355176179543,10.80519046686,11.151785738391,11.597117541432,11.824859362776,11.964489275915,12.100822244368,13.030981796367,13.352141218446,13.859192216584,13.681556038455,13.874259203251,15.031472853682,15.024168983638,14.454106540148,14.654947257426,15.503001761388,16.534123984483,17.932624195493,18.582209162508,19.603520289735,20.684253284363,21.374040720745,19.139312575545,19.012100654073,19.684686133354
GIN,Guinea,1.2256649331217,1.2226868038593,1.2328626111955,1.259445313503,1.2845595367749,1.3161709944929,1.3303304670221,1.3438113108705,1.3522626341099,1.375283232374,1.3696951900151,1.3582414189615,1.3944266720601,1.3965226115044,1.3609888070579,1.294321256147,1.211441812085,1.3042531517622,1.3072206304027,1.3038050260492,1.3079068251406,1.2894471655791,1.200356152387,1.1758916002665,1.1784878419461,1.1745038157757,1.2100071864756,1.1538216152699,1.1759502745478,1.2362052734659,1.3060446503567,1.3112032500524,1.3365328072754,1.3698392188286,1.3982631698908,1.4237137858313,1.4545009796036,1.4773378841928,1.5125250212399,1.5368879305088,1.7583615999638,1.8070226601282,1.8273957578234,1.8271060579593,1.8585374122154,1.918428304578,1.9536049148721,1.9822076173683,2.0010069570229,1.9972277549958,1.98097449478,2.004878454624,2.0228263968593
GLP,Guadeloupe,1.4378116329249,1.4503080899085,1.5202691417464,1.552515143944,1.4894145521776,1.5917157106189,1.5905611286681,1.6537715491977,1.6846470209203,1.6924107391163,1.6751007935024,1.8608048132252,1.966724296928,2.0364058429156,2.1782784454338,2.0922632994855,2.0562503896031,2.2049533137414,2.3890528793714,2.4849868890473,2.4860624347433,2.6041123903945,2.4575728274433,2.5559001767477,2.5964266741157,2.5318938148115,2.5938402233342,2.6483536200672,2.640731858147,2.4844618855731,2.1129146997173,2.1836019085084,2.3382661354993,2.3285791965707,2.2577689999595,2.2556345500227,2.3899534774822,2.479561661245,2.5040507450825,2.6229586467071,2.8914447709322,3.0914414568563,2.5405369625653,2.5502298810507,2.5147561016527,2.7489695238145,2.6447869029851,2.6495774654308,2.6673968525474,2.682388237139,2.6710490883707,2.7447602402239,2.8126329564919
GMB,The Gambia,1.6359409409823,1.6300227115068,1.5552374504014,1.4811614693992,1.5003461828624,1.4919437935035,1.4763877453817,1.4493038036277,1.4353358750092,1.3758952839263,1.3847547962545,1.3950285438612,1.3488368815141,1.2283548841175,1.1519862907561,1.1499100892729,1.1313645335173,1.2086509752807,1.175231626385,1.1088736961097,1.0611492851845,1.0940423674725,1.0354128786435,1.0110586225229,1.0287020685314,1.0104810065875,0.99576639778705,0.96443148175229,0.96377734772722,0.95811240567522,1.0323456561463,1.0051515542434,0.99010528807664,1.0534910656051,1.0689021403859,1.0593859613954,1.0712208655148,1.0636766085484,1.0929586711587,1.1911773297735,1.1978995610829,1.0491623759127,1.0329826572486,1.0465773014328,1.0781803009007,1.1099926311724,1.0212698752384,1.0094646122255,0.97092206662996,0.9912805165694,0.97736473054004,0.97503326236709,0.96557701137752
GNB,Guinea-Bissau,1.1863896263441,1.1835852841781,1.1973975871207,1.2190754538556,1.3341569669232,1.526538171313,1.6490813463411,1.6072602123411,1.4922207927587,1.524011453735,1.5450486152662,1.7233080005075,2.0616242971695,1.9012973708089,1.7622107978845,1.5287918376241,1.4939609939128,1.5781077294205,1.5656650805896,1.6072277663941,1.6432775268547,1.6769727022528,1.6347239897168,1.618000681413,1.6054816024705,1.6208508845043,1.6086724523279,1.5857004189681,1.5770115580094,1.6318315856813,1.6189510712316,1.5887723110959,1.5818297757604,1.5952112491325,1.5836469212391,1.5803813662133,1.6094352035912,1.6417467343968,1.6621181879404,1.6873309147276,1.7269586519966,1.6994750996054,1.7372092510469,1.7563793892289,1.6388432124442,1.6819807835502,1.6716486244768,1.5760812721887,1.5776230822213,1.5787099456913,1.5682618734986,1.5585869964514,1.5473929813637
GNQ,Equatorial Guinea,0.37529976355343,0.38126788570387,0.4111519920525,0.34159952226772,0.37629154093348,0.39924538154486,0.41987014372193,0.42763939494602,0.5755937551895,0.55944196084766,0.56250793151836,0.57353344078741,0.52716636973608,0.40960444701062,0.42263850583716,0.38118372792279,0.39124043077141,0.43339183356135,0.42008875031023,0.45221228119853,0.42708716653771,0.43289424928319,0.42736125189868,0.45373761827501,5.805842149932,6.3879483272824,10.268160681144,14.338706564287,17.189546459683,18.114366416021,20.21360070343,22.103457106762,17.27459157304,18.35550761996,24.140377992993,22.543759652185,23.387557812578,24.439990513183,23.135613121548,20.659595576453,20.166488415078,19.607078389038,18.873119240356,17.499513147452,16.779535215798,15.882502600219,14.676597360841,13.076146119708,10.957020272632,9.6646126242501,9.0412704313129,8.8560513870374,7.7115519905152
GRC,Greece,5.2395489820675,5.3892872749861,6.1950364973864,6.5397507675116,6.5076306157415,6.6654306667712,7.1593172810432,7.2994763565445,7.5068801444446,7.7652556921368,7.6958103963547,7.5811372186453,7.6906152039988,8.0143846336344,8.171753602588,8.478109995772,8.3921624314809,8.8574469801581,9.3063694184136,9.7051894002064,9.7101303573735,9.6024661614998,9.6807223439487,9.5712650269141,9.7039597465749,10.014143441704,10.017619238771,10.056599240853,10.369946410367,10.414989872411,10.922075839455,10.934377028076,10.967424331593,11.251286978552,11.238384391616,11.41255759801,11.083156610388,11.420595778135,10.990270912238,10.439231949559,9.8070634966939,9.5593163252635,9.1793542120826,8.521116847868,8.2885172489011,8.1454404804746,8.0230956219743,8.04853614279,7.8260410216627,7.353163623108,6.4789914960086,6.6407542708419,6.8843927973665
GRD,Grenada,0.67216776928809,0.69853934453405,0.70359902933868,0.71256388660863,0.68709930777916,0.70370376739286,0.72036458544443,0.7589712444845,0.78320792297214,0.78105091018492,0.77442680043421,0.81528154807625,0.78579790095222,0.76201162618088,0.76250342185126,0.74550820765655,0.77381377644173,0.8463050158526,0.88831387683655,0.90518764414558,1.0501292062651,1.0590634120773,1.0735999225497,1.1368863303918,1.2137756481099,1.149459694705,1.1901083890906,1.4148973862826,1.3120798269888,1.2968128191523,1.0991122735305,1.118573761388,1.1560799746946,1.2244362829927,1.1987779325803,1.2454903314658,1.3203210604934,1.4218729548117,1.4970600268242,1.5627883073556,1.6759024529515,1.4364814044067,1.493005302736,1.808187456443,1.6393039394238,1.6571816438681,1.7375094989283,1.7137423160041,1.8314686227843,1.9645503852923,1.7580221181102,1.7286434248997,1.7484178003255
GRL,Greenland,1.1305598025344,1.1265157546236,1.1247713911242,1.1273350826218,1.1328878557572,1.1410167286369,1.1424151714818,1.1455638756434,1.1496944524532,1.1525374898727,1.1526739080641,1.1574925117272,1.160523837268,1.1615661707075,1.1611471757691,1.1638137758654,1.1628801194001,1.1628667288551,1.1657746345645,1.1685099962694,1.1730863937457,1.1744016392578,1.175880906494,1.1787102289485,1.1804363541172,1.1830820095837,1.1862193446049,1.1862385795977,1.1883914963626,1.1879600886072,1.1836897032665,1.1850715093962,1.1857234895265,1.186560785741,12.090902075426,12.186090112273,12.461481666194,12.29737939747,12.653063743487,11.154133297625,12.803520308521,13.557175966136,10.977280150057,10.841398267726,9.925901464455,10.616707471737,10.528968323345,10.319500405657,10.333221955703,10.313858804377,9.263045385536,8.9921836075798,9.4650347300986
GTM,Guatemala,1.5921333547997,1.6280899073361,1.6858050049989,1.673064722594,1.6182982938332,1.6482456155885,1.5589175935065,1.6505701445979,1.6992467888715,1.7616241965981,1.7872908101156,1.6944071415706,1.6101290829358,1.5565617379428,1.5618778731176,1.5657117367891,1.4929140646697,1.5122177565612,1.4977447170077,1.5144310701189,1.5275222789646,1.5581591524336,1.6463243505756,1.7137880476299,1.7157394236331,1.7981233977015,1.7620759877142,1.7863827918466,1.9249075101212,1.9397633713389,1.9920822733688,2.0232154544874,2.0757724652012,2.0175221270744,2.0375032379499,2.0924634417084,2.0933024089217,2.1355190973057,2.0521504847581,2.1035362228242,2.0640910770156,2.0643644914592,2.0870384782078,2.1480153405467,2.2135751365406,2.343204999794,2.3896335335633,2.3252190013416,2.4076700485814,2.4449761051183,2.3234281628439,2.4404797249029,2.4233369521444
GUF,French Guiana,2.5239131751168,2.4602642220924,2.7738895919274,2.7174706449121,2.3978628830566,2.727444473261,2.4515746205972,2.619671927405,2.5769223101742,2.5345184492917,2.4545429596919,2.2024018685564,2.5374132939335,3.0132148662036,2.5522309764364,2.2877111665124,2.6775703177845,3.1160751367033,2.9196840638457,3.1087813718937,3.2088467696822,3.5295813588455,2.9536888777395,3.478170807783,3.1395959485362,3.3815753622918,3.4751752921007,3.4562063958184,3.6240417211814,3.320728082911,2.0907132392504,1.8423360640777,1.7040383553135,1.8264028502072,1.8129568051435,1.7705310635997,1.6971777323857,1.6697959988632,1.7015038931776,2.0669220307172,2.0380608589623,2.1146501891991,1.8832143744427,1.927776007331,1.9631732613452,1.9330113904566,2.0400716197679,1.9732379393912,1.9538107369448,1.925006607355,1.8827312543926,1.8729352245314,1.8353858854857
GUY,Guyana,7.2327081635148,7.0286706736236,6.6043880945943,7.0989768999841,7.1440183585213,7.7484429225434,7.0766827409088,7.5287105884572,6.9776536929913,6.2349319272295,6.4543310806139,6.3571586977153,6.1419417131363,5.642924080809,6.0270497757897,5.7423803985588,5.7335127894415,5.6877279415165,5.7789908509118,5.4702952016615,5.1784756169468,5.4269806728127,5.4639948097339,5.6723761800407,5.9887470337243,6.4598145442626,6.5191648359199,6.7769708886588,6.6564331789811,6.7827910135791,6.367147369687,6.3253119925344,6.1007805976211,6.4014262362428,6.2821377164921,5.9219541913149,5.6490884031292,6.1012351422018,6.2364872627075,6.3536886038491,6.6488878946222,6.7911531661237,7.0426883476927,7.1720446819103,7.4592172019394,7.5179701653373,7.5511349959832,7.7025818852912,7.7481888954283,8.1148693136158,9.1982167876732,9.6489405203122,9.7508874760097
HKG,Hong Kong,3.119983124848,3.1279169910093,3.163301121699,3.1394823606626,3.4392786910675,3.3468926860258,3.7062791429327,4.0861764399185,4.2038298516677,3.8919301287703,3.9012430180904,4.0456770574464,4.4686864120681,5.0704490741565,5.462002898572,5.5982570338452,6.217203439334,6.2100907985257,6.6728601208921,6.824100786747,6.9141192832764,7.4072663186918,8.0837290020628,8.1686387073532,7.0027029469746,6.9943877879215,6.4833211898437,6.2015800952197,7.3947788894139,7.7621174400404,7.1014987404084,7.0206299046437,6.8380870154573,7.3485115045574,6.7646735727835,7.0833664750734,6.9904427584505,7.2714025790604,7.0470772003582,7.3143979718545,6.8564656159399,7.2472391969799,7.1346206611975,7.3134183955385,7.467016068115,6.961906325861,7.0323837582304,6.8568288473824,6.7964630023429,6.6761852643825,5.5210600500035,5.4070828045576,5.1210354683002
HND,Honduras,2.2248047147054,2.1938191813771,2.1787244556184,2.1756019943569,2.1920345015025,2.2008761910835,2.1803348830657,2.1942892691007,2.1521876516535,2.1434554716473,2.1395376204918,2.0834927409073,2.0324825987367,2.2395169584527,2.2644256698621,2.1473059877264,2.0833334878719,2.0711776999822,2.0327515639592,2.0177059000422,1.9479593616743,1.9164436775511,1.9299851837488,1.8362348479974,1.94492418002,1.9679575178186,1.9773498636147,1.9513814886319,1.989069035383,1.8544749857222,1.8787787373186,1.9999669362671,2.1333167340597,2.3064103159932,2.4100773594896,2.2413576895158,2.3492432262042,2.4658736505275,2.4553860016099,2.4086214152158,2.3694898177617,2.4780237608302,2.5147721573661,2.4685558284259,2.4763355049142,2.5230818696342,2.483728385371,2.3163715728024,2.2670302533507,2.3760611962366,2.2229034641327,2.3274216131965,2.3704468344302
