Substance,EDGAR Country Code,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CO2,DJI,Djibouti,0.49073610026313,0.65963697769395,0.44114051330169,0.35282095061336,0.4945447379075,0.41851934704667,0.50108913348438,0.47179159536561,0.4839575059061,0.4658301142323,0.2874164467798,0.29523000196161,0.3066666399832,0.29697105686601,0.27885765886917,0.25169520847221,0.20967023989852,0.20687296760991,0.19946260263314,0.23717375930506,0.29666842521869,0.20199680210478,0.24267527394433,0.24477991176363,0.23325719422123,0.19869558500326,0.1643554081058,0.13875757573701,0.14473368879408,0.13222916524371,0.13154389300704,0.1372767191518,0.13605453386918
CO2,DMA,Dominica,0.0368689088788,0.036898457616127,0.036463371991744,0.065800363836231,0.085505797609685,0.095513721242658,0.10204709860232,0.096438358833268,0.051547262255739,0.088698624292687,0.079426444211473,0.080655267499071,0.074502997852034,0.079770573852401,0.082974151332722,0.080684769928692,0.080461925169377,0.091163593926461,0.081528274746272,0.083960829951586,0.085864856445264,0.067251906245971,0.063818899066627,0.074465606859163,0.076169382460045,0.081142973038361,0.083887152854019,0.078218688644224,0.088353642395731,0.090908540951589,0.09290060174234,0.083975516259945,0.082298584882194
CO2,DNK,Denmark,0.26132182848409,0.31012722830403,0.27673128144604,0.28790480420579,0.29155949014123,0.26920061364122,0.31958466406495,0.26868089081613,0.24653458007747,0.2276876925171,0.20369651457173,0.2080950708889,0.20532982583273,0.224977247973,0.19872548715183,0.18174931302636,0.20231572114507,0.18428673471276,0.17405560254137,0.1751154091581,0.17229388942273,0.152267598666,0.13481931320942,0.13960696950101,0.12329988002781,0.11338688468123,0.11507580356115,0.10522971995635,0.10315301346748,0.091066989755135,0.085261285537323,0.090040417855332,0.08273400173793
CO2,DOM,Dominican Republic,0.18189974473033,0.1886902322001,0.19687435976172,0.18109334538491,0.20624706335976,0.20747359371363,0.21054024868371,0.22006508223372,0.23579681497025,0.24131056747738,0.24076906189872,0.23655575015279,0.24854220368093,0.22520183876759,0.2036519322351,0.2006576343552,0.20087019421215,0.18853619456918,0.1822579686731,0.17309559543357,0.16814121447383,0.16494250433797,0.16646405699442,0.15586580610678,0.14705377746966,0.1510150108515,0.14750947526724,0.13491069876688,0.13574604416109,0.13119200594223,0.12503061146699,0.11195072151943,0.10802694217395
CO2,DZA,Algeria,0.30147198708636,0.32351523061556,0.35265925805922,0.36153045712417,0.35316444647089,0.351359465774,0.33284837306986,0.32274291080448,0.30774919696254,0.31060016508225,0.3091251454393,0.29434305087745,0.29403644457868,0.29470478157534,0.28123973597153,0.28191628494326,0.29136650157902,0.28890179767864,0.29500126371033,0.29924022964339,0.29481574369397,0.30214053746135,0.3268720680694,0.32787246376142,0.33912895974866,0.34716625143734,0.32931275570734,0.3321741256096,0.34667074741465,0.35491987235074,0.35574511897706,0.36695759647208,0.35250208154556
CO2,ECU,Ecuador,0.20651810613021,0.19842200652884,0.20468975382466,0.19579711465376,0.19683843923124,0.21132423070635,0.23940975116188,0.2391691601847,0.22723504924592,0.2111335280365,0.21216813057381,0.22499518593891,0.21603319349972,0.21498108991964,0.20970952282271,0.21445798476126,0.21996239595354,0.21959254592795,0.2133995363832,0.2309073051609,0.24042979811183,0.22511672309082,0.21407972190431,0.21704654059014,0.22049529798896,0.21883575620413,0.21476506397064,0.20361225650604,0.20916290388619,0.20637388858581,0.19588762393798,0.22631219862794,0.23586502960612
CO2,EGY,Egypt,0.25403613938342,0.25714435592594,0.25605141695019,0.24969243536068,0.22896256971404,0.23408008259081,0.23903691516242,0.24113980010617,0.24115924717276,0.24496326188209,0.22765294392294,0.24273029478608,0.24338150131323,0.24055275245676,0.25074455148796,0.26690899927627,0.26451151445744,0.26410457245752,0.24655086955497,0.24524002521436,0.23479898500508,0.23899681659809,0.24830042192832,0.23860504163808,0.23625985013841,0.2324842429214,0.23275647377919,0.24002342386,0.22846117043197,0.18833139149866,0.17707877054006,0.18757416209607,0.18749472886292
CO2,ERI,Eritrea,0.084636165478694,0.10886483353538,0.14435331232468,0.17655583887221,0.16089137454379,0.16703898567489,0.1648437223352,0.14244436302371,0.10492318250313,0.10991304095398,0.10954404514628,0.10805192049524,0.10189568555177,0.09915693153427,0.097486399628223,0.077562517921171,0.068326918353198,0.063997260907433,0.060835044881909,0.060414021888896,0.062786072900229,0.067519293561024,0.063727012322408,0.055975998849037,0.053612466764627,0.050184007745526,0.050450287082197,0.047212745965979,0.051433784323787,0.049913190571802,0.048030167982771,0.05101201500716,0.050547160263024
CO2,ESH,Western Sahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2,ESP,Spain and Andorra,0.21630831905845,0.21762070033646,0.22328235676275,0.2123278779889,0.21703266304035,0.22200950724678,0.20849490452393,0.21703088614771,0.21405461865767,0.22129698538036,0.2217409103515,0.21384123061443,0.21983197131027,0.21888412421817,0.22202854407615,0.22321734414575,0.2093261984252,0.20942054500094,0.1900599145095,0.17485960271143,0.16715500624156,0.16975463509764,0.17131952364887,0.15758224326356,0.1538447089227,0.15735651761224,0.14782027255787,0.15251435607694,0.14556236627891,0.13375279826027,0.1272889848216,0.12867757347829,0.1341084107135
CO2,EST,Estonia,1.4386679336224,1.4270821994743,1.3067843759181,1.1369474124884,1.1878861321787,1.0370000730434,1.0438176695881,0.93901085461116,0.81575751198788,0.75374438177705,0.69409942477358,0.67120192536195,0.60178332129035,0.62709482724242,0.59789012400561,0.54885694160342,0.48217713119179,0.53441378537058,0.51007695982439,0.49756132906333,0.62431280572768,0.58491179780506,0.53700519486446,0.58944576332466,0.54889366373141,0.48960871168063,0.47460779835339,0.47634261727382,0.48311755419375,0.30664963534155,0.24192170591634,0.22580849072104,0.21326105223627
CO2,ETH,Ethiopia,0.059517113882202,0.063465216649328,0.054435760457253,0.061258245164166,0.068632864823855,0.073220325692023,0.073448508500917,0.074470637824386,0.081966642755011,0.076933024199759,0.080421017324265,0.091709959290966,0.092867074402809,0.10145169523789,0.09732023507105,0.083103821867218,0.079385956554857,0.078057288850703,0.076121723649842,0.070351668675121,0.062227140325929,0.064867354113903,0.067701645432821,0.071183131342957,0.078648892432963,0.075497953968236,0.082041860736765,0.077210792512033,0.07734201987995,0.073810955810707,0.071352244042699,0.073675496668632,0.071843521851018
CO2,FIN,Finland,0.34223231447647,0.36797653128111,0.36172676868261,0.37251065201739,0.40198629590538,0.36499766956508,0.38798487199475,0.35323469753581,0.31774608261806,0.3009975070865,0.27729000037472,0.29843648391314,0.30324302461339,0.33544724455911,0.30628619745436,0.24592182852657,0.28378198897712,0.2620326071609,0.22782156132014,0.23694739844526,0.26579806711255,0.22895632627082,0.20862574081176,0.21498225448343,0.19966752422131,0.18487093294264,0.19091668864446,0.17391555727151,0.17798707526783,0.16292753726708,0.14896577163581,0.14467355217427,0.13545515615583
CO2,FJI,Fiji,0.1615917199299,0.1422400390643,0.14034677402776,0.14303253052318,0.14426316623846,0.14749619323409,0.14875741067408,0.16349394377853,0.16214973362337,0.15750818378726,0.20647595558079,0.21383909394925,0.16894850462175,0.19584080857638,0.24126932387416,0.20952070721308,0.22032230874336,0.19484265851764,0.1448815967455,0.1249797037549,0.19003617190104,0.13625118117347,0.12977725239137,0.14012070268714,0.15088626701612,0.15168594148747,0.1456049665071,0.15153674550249,0.15204626076878,0.16180216419815,0.15738703180967,0.17283718733937,0.15219885243428
CO2,FLK,Falkland Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2,FRA,France and Monaco,0.19549557717377,0.20594238286054,0.19609343048568,0.18757227130551,0.18109893830104,0.18157048150555,0.18611082905597,0.17805662256115,0.18155792039243,0.17281561540341,0.16524164467591,0.16376281017365,0.15977736101745,0.16031001767796,0.15615057773231,0.15441767953882,0.14683343563437,0.14077066205653,0.13799743984584,0.13737490961834,0.13740349021408,0.1297091323799,0.13000001137148,0.12732107709312,0.11460449657067,0.11508067526387,0.11488147030891,0.11350478470244,0.10784072943021,0.10394545502156,0.10033972045586,0.10653976821021,0.10085065150589
CO2,FRO,Faroes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2,GAB,Gabon,0.35714634379049,0.26899496991478,0.27971389051802,0.27506659914669,0.26325342774786,0.28187003600073,0.30379701146739,0.27441782214073,0.30358878895117,0.31735449426389,0.32416670426313,0.3239973390764,0.31185753718471,0.3460283213981,0.31006424851992,0.2913133085245,0.26761518247751,0.2289130760891,0.2524878178549,0.24893957342405,0.25418772727427,0.23185042739876,0.22294529941634,0.21778145828865,0.21528760361792,0.21300072266914,0.21358275487678,0.18294000693491,0.17151222249655,0.17177796277524,0.17744018076107,0.17321916546698,0.16554325869092
CO2,GBR,United Kingdom,0.32417120981871,0.33294341711236,0.32360110102593,0.30702762718657,0.29298665880957,0.28184991620132,0.28600668885968,0.26222108202213,0.25493412591577,0.24578608797491,0.23914952791799,0.2400827266565,0.22928252391196,0.22795263214907,0.2226253299748,0.21591019894146,0.21154267979046,0.20256047037105,0.19703847367325,0.18708799099172,0.1886477861385,0.17175052724751,0.17773458072999,0.16974365956582,0.15092173537802,0.14234699757875,0.13259671833675,0.1245122538488,0.12052750537272,0.11371409279029,0.11447907183855,0.11254134887557,0.10860257907045
CO2,GEO,Georgia,0.64486600697482,0.6273845136318,0.89396570381275,1.0120102978192,0.72808705901311,0.55744054661566,0.39724526359915,0.31476899155604,0.27583916452918,0.24820686104862,0.25988897746062,0.17966105074652,0.14872328024319,0.14580264244183,0.15097139022567,0.169263340421,0.17014911710882,0.17836690327647,0.15241697522252,0.18251168937316,0.1671746190366,0.18835542964945,0.19327930009908,0.20528450136587,0.21199247087006,0.22130691201955,0.2226339649491,0.21673065579683,0.20547827082623,0.21042827274724,0.21852456728885,0.20770314276141,0.18997307106131
CO2,GHA,Ghana,0.088145398868226,0.077621209140194,0.088216968215036,0.086802827937707,0.089445561780996,0.092319070469925,0.095774644901839,0.096692615917776,0.12541592216121,0.13110294787127,0.11244571747647,0.11677741367312,0.13178145163907,0.11763507296778,0.10407411343516,0.10386847481332,0.11845022035203,0.11989394519056,0.10429992399878,0.11427555557102,0.11857267734031,0.11221332124017,0.12389664871666,0.12275664927336,0.11501192105519,0.11855452077244,0.11761359381531,0.11318599173444,0.12012169991838,0.11920287430036,0.12947625167657,0.13485807103726,0.13272358979255
CO2,GIB,Gibraltar,0.40801735738231,0.56684733900632,0.65782699831077,0.62880843182367,0.70315951550035,0.65225624409893,0.63462030931856,0.60681098071546,0.60525955494708,0.60384257709676,0.5945961096189,0.57404564022377,0.56132019074891,0.54036931789015,0.55847556531819,0.54615974365347,0.53614810399392,0.50202817249842,0.50848899121388,0.57740346118733,0.56806271728373,0.53235912353315,0.527787142035,0.53568919402206,0.55379362066906,0.58718428797061,0.56132889486572,0.53963270651124,0.52781458634611,0.51055185889276,0.22010419258869,0.21857384519871,0.22641406040906
CO2,GIN,Guinea,0.10049088395698,0.096267763672746,0.083519623238524,0.081676939369074,0.080032247134457,0.077211087946109,0.076938461414409,0.073893188324379,0.073871460294325,0.072936266096625,0.10704514968672,0.10930674378607,0.11117819121808,0.11572724915758,0.11627721196558,0.10786031721099,0.11361357358415,0.11080363387272,0.11325372642823,0.11930841648389,0.1329040905106,0.13118618965208,0.11811927848259,0.10190255671772,0.10386707884354,0.119869539456,0.11852876473574,0.10686928246346,0.10243068559772,0.10084050419503,0.097737599185997,0.10239221323877,0.10162870320988
CO2,GLP,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2,GMB,The Gambia,0.057608862300763,0.070647631086611,0.058124635487586,0.058932715520872,0.067740299936016,0.06341254026182,0.064703851338272,0.061628401184328,0.064687095775397,0.061954799470768,0.091850656720821,0.095235593967516,0.10137757043467,0.096111343523185,0.094104749676139,0.097598096848089,0.10918239024686,0.11132239757976,0.10605462134704,0.10844237161516,0.10581928198049,0.1192946784019,0.10951294392369,0.10605680971939,0.11795614917419,0.11817291863386,0.11327288830303,0.10771693509538,0.10243610576123,0.10172528757382,0.10261968158655,0.10646803864746,0.10635462795542
CO2,GNB,Guinea-Bissau,0.08842959040659,0.10691723343723,0.094714287936662,0.099375617217637,0.096275756471941,0.093762898697004,0.083564591190443,0.082190982465444,0.1166040300614,0.11760232456645,0.10036542523813,0.10118104252935,0.10698718588213,0.1253139019182,0.12577325402663,0.12279779676659,0.12679285155743,0.13013499743552,0.11988713742038,0.12054184201993,0.11910905438971,0.11020988046186,0.11370112524661,0.1123888883005,0.11660032666335,0.11566444690794,0.11011727205081,0.08233807752536,0.082619647999889,0.081738543034151,0.084989490041571,0.088528301476867,0.089625252695611
CO2,GNQ,Equatorial Guinea,0.16305300878317,0.17171638811882,0.12748414832107,0.11948534066263,1.6089981415911,1.4550497566117,0.95620618072289,0.52717485136639,0.51824455656,0.45086352171217,0.40726598363191,0.32729831574903,0.2449138038907,0.2402160572229,0.30394763787014,0.26503855435124,0.24589215369698,0.23820946173429,0.18729127448601,0.19081012012889,0.20875728723774,0.21251830578995,0.18438435635184,0.1956122379784,0.19324462188108,0.19789043451072,0.22778811908235,0.22452099930469,0.22941523145094,0.23155688939364,0.22708984624855,0.23334332789849,0.20480952059959
CO2,GRC,Greece,0.31488345482082,0.30551748901315,0.31166958952678,0.31486914265654,0.3149947632148,0.3200874093265,0.31114257445803,0.30112937432041,0.30159356778254,0.29343038463941,0.30502809422443,0.29920638894553,0.28787270992439,0.2825272849609,0.26821962348476,0.27198627064753,0.25433227603949,0.25498716470457,0.24579139728194,0.24256265289234,0.23765304430063,0.25572723348069,0.26053671065675,0.24222293225239,0.23173702603246,0.22703893915952,0.22389718170756,0.22219752160964,0.2126424380812,0.19282469156327,0.18039192295301,0.17227369814889,0.17049168956811
CO2,GRD,Grenada,0.056381345757223,0.056414039899776,0.058919777025769,0.068072536267337,0.076062129783281,0.067235529082232,0.068862971789574,0.088436517752286,0.06900436844028,0.062564656116728,0.043976922169323,0.046590972120304,0.048049563978735,0.048615451310145,0.047167449974745,0.044430158146439,0.051611216483848,0.055120258938557,0.059623872085314,0.068863493662136,0.077940825311123,0.060722803562935,0.065798564547679,0.086883999312411,0.069635159283246,0.066634353757905,0.069266837084735,0.065057994230597,0.068974727471956,0.076051844168675,0.07493616551043,0.069115434232807,0.067881072000012
CO2,GRL,Greenland,0.0000070995249304339,0.0000072358150470204,0.0000077479631074857,0.0000082777992199034,0.0000079328615596529,0.0000077608817630054,0.0000077632191344303,0.0000077411485013955,0.0000072983054058311,0.0000073147246921388,0.0000069827134216249,0.0000070194414088594,0.0000072186025954862,0.0000073814946338157,0.0029906780318671,0.0028781600743273,0.0027955711659528,0.0026905102156,0.0026114839525938,0.0022448107854432,0.0025697090538461,0.0027459894329906,0.002136511132538,0.0021315616814367,0.0018395344953397,0.0020312029300679,0.0019270109917847,0.001878899146411,0.0018263795609206,0.0017694825462452,0.0016632829367721,0.0016149339210549,0.0017125362823985
CO2,GTM,Guatemala,0.077776793950578,0.079309332184372,0.088681271029197,0.094744972997197,0.098435572871165,0.10945613924445,0.10441352546221,0.10462776339815,0.12430583780913,0.11919902117928,0.12857275033278,0.1319884995212,0.13358304597113,0.12968072096227,0.12815757991564,0.13461693213856,0.12933808548696,0.1296470436628,0.11433063833819,0.11995794787859,0.11257932590624,0.11147570555337,0.11212788007469,0.11633344711444,0.11959247298826,0.13418769301301,0.1388931636956,0.12813811545658,0.13547255849544,0.1368889424559,0.12509418034275,0.13147465494449,0.12632921407035
CO2,GUF,French Guiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2,GUY,Guyana,0.32611408477709,0.30015048538669,0.26310259160348,0.24463690323034,0.29298629871249,0.30211143382862,0.28887665746952,0.29644847194388,0.30595719044967,0.29515888285564,0.28623252263852,0.27707711425206,0.27033875689499,0.27137130927793,0.27607434575745,0.24958743453581,0.2135917226186,0.2399419241283,0.2355794960331,0.23069454238224,0.23949919244139,0.2370051113049,0.24590754822154,0.23425300921903,0.24059068320121,0.24004103702223,0.27387838709478,0.26527299136755,0.26551054318062,0.27278479713194,0.22612473281266,0.21210831139041,0.13665782445754
CO2,HKG,Hong Kong,0.21323225281648,0.22004352703533,0.2309908222843,0.22232710811004,0.17850470331256,0.17688990667385,0.15858887605549,0.14607669906845,0.19242065925359,0.2008579427975,0.17144403803417,0.17027457240094,0.16383066049705,0.17293928297758,0.14549805212761,0.14306288522332,0.13218807973365,0.13037125100436,0.12393669010902,0.13320663071005,0.11664026723985,0.11906869920692,0.11568122150668,0.1160764137779,0.11632070179503,0.1056829027845,0.1053858288215,0.09939866302746,0.096479584634043,0.09689944202555,0.083830682873073,0.077326131076924,0.075511907586555
CO2,HND,Honduras,0.11912730992802,0.12417523540308,0.1315689354591,0.12949957808016,0.14767835606543,0.16421111885108,0.17093273080007,0.16786212977859,0.18783705257444,0.19179296004905,0.18492747203196,0.21209800572155,0.21588996603557,0.22857895347084,0.24475882742136,0.20912497876817,0.22532009533298,0.22570362628932,0.21664286520061,0.20923471341561,0.19706192279756,0.22560592929736,0.2266920844358,0.21574545403574,0.21407018490102,0.21864698686662,0.20722028973812,0.1780610304586,0.16519057296075,0.18175125620636,0.17340625758705,0.17525204285777,0.17817769684894
CO2,HRV,Croatia,0.29227951232047,0.24736165796661,0.24526109162763,0.27359308803061,0.24871764901307,0.24151957579273,0.22490356433972,0.23590498256852,0.24518624436089,0.24848871418109,0.23561459901899,0.24099994301978,0.23691449507815,0.23898743681266,0.22978664280762,0.22152711137371,0.21294503894751,0.21611884934289,0.20158539291262,0.20175871803271,0.19720882528525,0.19273950189867,0.18136833481479,0.17833797303687,0.17239807645284,0.17143059481153,0.16780336254563,0.16694193260816,0.1534974262152,0.15032303218068,0.15599129254126,0.13798474881914,0.13135798572982
CO2,HTI,Haiti,0.04561945157352,0.043702007923195,0.042942466048736,0.038438175348158,0.02059984512658,0.050995956775084,0.055657593944884,0.06329923821993,0.063470637946582,0.064632628515826,0.067755851925388,0.069313485265447,0.077462368157863,0.074313858830161,0.069604166708031,0.068975010249398,0.068602496301252,0.07728653019438,0.074569532834746,0.069120009751244,0.089660725122126,0.096664755923914,0.085106688645368,0.088148752431974,0.097310414019987,0.10356521698152,0.10419728513172,0.10075895642882,0.09827685721629,0.10097212947834,0.10157686284324,0.1003841180668,0.10598962256335
CO2,HUN,Hungary,0.36368788484,0.398528323183,0.36824127531491,0.37724320654915,0.36566720080248,0.35837260497008,0.3657561587786,0.34806091167706,0.33384815741257,0.32612012345203,0.29631614162279,0.29178160170467,0.27437732336616,0.27513102334774,0.25409626657407,0.24486842162507,0.23438740579179,0.2282393882054,0.22116346933384,0.21158436699451,0.21181749494072,0.20443686020227,0.19208108080393,0.17774945086664,0.17097865487658,0.17466277169692,0.17387779797544,0.18658695102732,0.17638187136031,0.16324249853476,0.16297103029559,0.15765377090839,0.13852743656622
CO2,IDN,Indonesia,0.19537128554714,0.19762995636894,0.19393975993252,0.19947344634655,0.19704933662182,0.2045744654098,0.19996141849344,0.20891364311032,0.24298356593349,0.25559310585765,0.24483956696301,0.25341596992692,0.24773155669402,0.25806535738342,0.25008521075239,0.23735650207018,0.23895730897817,0.23429539124075,0.21845511888284,0.21726835062222,0.21685063955779,0.23327007435683,0.22315079290024,0.19711184988113,0.2020019023642,0.19527361225455,0.18379302475923,0.18729610608807,0.1961108173208,0.19920264400599,0.18982846049722,0.1884491614484,0.20247334168283
CO2,IND,India,0.37935953986663,0.40395481689725,0.39675749799297,0.39578056225991,0.39446191013935,0.39260533484166,0.38203697740415,0.38662760800023,0.3736167644194,0.36650873731546,0.36543608355356,0.35427820849453,0.35414316111463,0.33830439796822,0.33811263832056,0.32664185257372,0.32261686179745,0.32630370673269,0.3366292685997,0.34113793346043,0.33367588574576,0.33652373476451,0.34881360205027,0.33768934203373,0.33842620727746,0.3157451658186,0.29724478901866,0.29408640940993,0.29208683537401,0.27767815173442,0.26926399530227,0.2689904321567,0.26777708111531
CO2,IRL,Ireland,0.34252014247644,0.34161959779247,0.32959036070667,0.32344590880405,0.31728618234876,0.29357040814124,0.28361710261253,0.26465099043564,0.25935890952142,0.24299428491509,0.23625566742353,0.23554905685228,0.21726137800328,0.20857604056606,0.1975960247735,0.19514666186166,0.18828555201366,0.1761653212146,0.1817175786167,0.17024277043534,0.16641291592527,0.149735439147,0.15169596245746,0.14491392176605,0.13270155501016,0.1111779178863,0.11455083062812,0.1018573985404,0.093162759204423,0.084530517310415,0.075087806569386,0.06991347906236,0.065230750394783
CO2,IRN,Iran,0.38873020609164,0.37981792143389,0.3931514736497,0.39693252833651,0.4613987599426,0.46019304013638,0.44937020373774,0.46319420691252,0.4528424969643,0.48950877146991,0.48786680693439,0.49489813982913,0.47818702322255,0.46459818929186,0.47757823784236,0.49985299577982,0.51383851511128,0.50567346763178,0.51619801359734,0.53113770599657,0.50488672723491,0.49999551236061,0.52577738536438,0.55209413320203,0.54639704050767,0.54872984284425,0.51440004759874,0.51888520799309,0.5401675386308,0.54470264188453,0.52135115046896,0.51376891802739,0.50639300980535
CO2,IRQ,Iraq,0.52620660235144,1.1505413560969,1.2074623755905,1.225190249708,1.2949108707671,1.2581782050864,1.0455895875076,1.0371521728529,0.59786979713137,0.4003168741941,0.40943071576335,0.45616511124384,0.46938941385257,0.64653896734941,0.45913317450346,0.43619390722056,0.40158367880027,0.36416586479335,0.38793700897433,0.40083261350236,0.43417123201701,0.41988334061049,0.42356683357956,0.42342307602938,0.4074157218276,0.38730962256753,0.36731058038691,0.40825897347385,0.42879272627716,0.43694232799155,0.45036215651199,0.47039172879071,0.47355690151197
CO2,ISL,Iceland,0.26431812806149,0.25946468367534,0.27022009528408,0.27855267233711,0.28152982942901,0.2713806061507,0.28798361023105,0.26382860305433,0.25352636414603,0.24663677687536,0.24452341735053,0.2437381574457,0.25645310423599,0.24874591842897,0.23634988041108,0.21933785745947,0.21379358888852,0.21176513796152,0.22505921790279,0.24648116902971,0.24762024112107,0.23440890308763,0.23499344477164,0.23001780600796,0.21561536691068,0.21187630625515,0.17528476036141,0.17349529119037,0.16444566844235,0.15514441468069,0.16170153039583,0.15593626023312,0.16930674754737
CO2,ISR,"Israel and Palestine, State of",0.33343586246997,0.31840055133589,0.31984688455574,0.31493117199227,0.30358630139814,0.30293129077123,0.3050488565373,0.3015929742665,0.2908715717841,0.28809775147932,0.28951373505205,0.29017885300357,0.3087289334433,0.31105055170937,0.29325479105878,0.27101015491735,0.27100676062363,0.26484192838248,0.25765509950626,0.2512041903621,0.25511288367428,0.23827553206925,0.25263277989033,0.21291465018356,0.19847439601281,0.19951239641641,0.18913364281691,0.18248359221312,0.16438909652341,0.16119642727875,0.15371898827023,0.14006605722912,0.13675570101795
CO2,ITA,"Italy, San Marino and the Holy See",0.2046535304964,0.20082728510417,0.19789452776327,0.19682229225381,0.19026842590589,0.19615472025268,0.19149495540571,0.18935288447368,0.19005251910337,0.18997881213875,0.18488520533363,0.18128835143738,0.18389447802477,0.19137622089454,0.19302651434197,0.19177862554404,0.186300949485,0.18076782953524,0.17685141469895,0.16612779176665,0.16712185645777,0.16253178840692,0.15933480822841,0.14887694496073,0.14128852320126,0.14457500142998,0.1408381288664,0.1370929159876,0.13385879931335,0.12986720637321,0.12690828632398,0.12892288440191,0.125207892699
CO2,JAM,Jamaica,0.36128436131858,0.34265189345372,0.37200777923668,0.34611265287643,0.3447655936859,0.34832461814069,0.36376402169425,0.37656971863982,0.40606647346553,0.41253540319772,0.41167252294016,0.40875806237828,0.39873882083088,0.39613743668803,0.39269148336359,0.39056093078205,0.43922148429747,0.43026341588374,0.34971889535131,0.29782276526987,0.28887194750078,0.28055633496799,0.26030824927616,0.27639550703823,0.26479250205876,0.25823488894996,0.27339657266502,0.25954640345596,0.30314294677832,0.29270787354307,0.22717172234112,0.22432011556453,0.21489529178307
CO2,JOR,Jordan,0.35625926648789,0.35096956004555,0.3641198742013,0.36205827285213,0.36044476481267,0.36059210644011,0.36142585210685,0.36208515033653,0.35666934472402,0.34561245193641,0.36728247248007,0.34978822938576,0.34466051743698,0.3393985405734,0.33691301649323,0.33276262487518,0.31131054171798,0.29896652675192,0.26772417742294,0.26200583538989,0.25029543464222,0.24866945183718,0.28343624194205,0.27131162229922,0.28139374704277,0.27233741984051,0.26285878068075,0.26990912475352,0.2519741636566,0.23090453999309,0.21265475893009,0.22403217014193,0.22419791317174
CO2,JPN,Japan,0.28733616122935,0.27993110524211,0.27864821219484,0.27811286753993,0.28777023223143,0.28266498796318,0.27678382466931,0.27114573693299,0.26416083972868,0.27417623047919,0.2708103909684,0.26676799811843,0.27409308614241,0.27151343485318,0.26461191765634,0.26233597622702,0.25421714543662,0.2576710670226,0.24648382585736,0.24779174086744,0.25025056841831,0.26093947023343,0.26512154940291,0.26286652842092,0.25214641713288,0.24036735910482,0.23599588406018,0.22916241102952,0.22028238037488,0.21379854460886,0.21050661513634,0.20857095287428,0.20778547450201
CO2,KAZ,Kazakhstan,1.1281487489001,1.3252464315847,1.4280425298568,1.3407624340861,1.38325038568,1.3323619812247,1.162001963586,0.99289462678277,1.0436768553111,0.92847401212895,0.85315446513408,0.7358962747019,0.74641115987384,0.76072582258414,0.74536747766118,0.72601160410763,0.7339732513797,0.70854234757886,0.81152571573245,0.71401690901588,0.71446405390082,0.71015796335083,0.67229848300987,0.68114860148893,0.54256268781564,0.47256424969605,0.49099641259287,0.50019139557747,0.48406755036726,0.44005396844826,0.46813343009068,0.47411417069382,0.48024666220813
CO2,KEN,Kenya,0.076405720530954,0.072400520718544,0.073889038116606,0.072396622656229,0.07160733301987,0.073321567966964,0.07754076161285,0.074203515608525,0.078574768604816,0.078827152876347,0.087381711795916,0.078006916696979,0.075302712136813,0.066045531710082,0.070007178512069,0.074062316156475,0.07748795477075,0.072516062303746,0.076377428036443,0.087159331808194,0.087366280321922,0.085780401412724,0.076192239947012,0.081018549354707,0.088242307338985,0.090930483448543,0.09458598838274,0.094447469116356,0.085699719666369,0.082815174966192,0.082283104887515,0.083208133030111,0.081623730167968
CO2,KGZ,Kyrgyzstan,1.0443840710793,1.0196208720229,0.77920241464309,0.67729106474096,0.55449928808854,0.41447182849115,0.48123388624754,0.43198966976039,0.44619145631737,0.34356793521181,0.31812261987449,0.25376624935118,0.31724524556601,0.33297670763698,0.30839456817194,0.29587364337112,0.28813818379581,0.32184467911691,0.34513023678107,0.30434536452456,0.28746214081533,0.32665912103314,0.42847073366658,0.36180165582297,0.35777553846959,0.35839360199789,0.32539514429503,0.30672609098301,0.35142521432686,0.29931368658814,0.29453614738599,0.30762651615091,0.29159885586247
CO2,KHM,Cambodia,0.029564499186317,0.029124182594977,0.023171833582719,0.025643279294996,0.041354617083671,0.11911694214674,0.12487494349663,0.12819146116911,0.13723094839218,0.11861063866875,0.11110080339448,0.11229433685827,0.10826583707891,0.10733111413836,0.097332171445222,0.095954827212868,0.096454015793161,0.10757346563952,0.11174106432687,0.13281727924854,0.13265643843139,0.12882933147037,0.12602730327641,0.11866907950723,0.1367811731848,0.15489738071255,0.18019379975922,0.18840715205791,0.18252022527669,0.22178641207767,0.23675486997839,0.24248283112459,0.23192844651792
